$Culture,$Criticality,$CriticalityModifier,$InitialKnown,InterDependency,$Dynamism,$Size,$Plan,$TeamSize,$Cost,<Score,<Completion,<Idle
0.18511846737744658,1.1798081777053806,3,0.805547121769306,80,1,1,1,12,332.09801575507896,0.9488832233443137,0.9318181818181818,0.359375
0.13772957900941268,1.1121435652410412,6,0.6148988796647682,84,7,0,2,14,341.7999530797628,0.8481442273338603,0.8571428571428571,0.4
0.12896326125035373,0.957525130634978,3,0.9387146382181122,80,7,1,0,15,245.44050036910295,0.9237607575721951,0.8163265306122449,0.0
0.15503047091904598,0.960464347834411,5,0.7639435718095989,83,2,0,4,10,277.0022660536559,0.9773748832856934,1.0,0.0
0.1031643680829673,0.9114859537322971,2,0.777412338416615,95,1,1,1,19,225.804705721003,0.962357424353675,0.9705882352941176,0.4590163934426229
0.19363105687408605,0.8391219419387962,5,0.870179893597472,90,8,1,1,11,287.62485041527106,0.8774264387903835,0.9090909090909091,0.595959595959596
0.1271066731190615,1.1652502288794875,6,0.6055050207794765,94,5,0,2,18,432.6843132828057,0.9173995307158849,0.8571428571428571,0.1428571428571429
0.19005697328439067,1.1545171407724935,4,0.7228214105285606,80,7,1,2,18,433.6340632662318,0.8194726977310852,0.9473684210526315,0.5384615384615384
0.10995485075543189,1.0405450562232303,5,0.9149435506660668,83,4,1,3,19,486.9199961541999,0.9574870397377738,0.9361702127659575,0.4358974358974359
0.13597350259899982,0.9525813879012175,4,0.9034226203298256,96,7,1,1,14,285.4864166941908,0.897697332297681,0.9074074074074074,0.449438202247191
0.1918195618813382,1.1813160513631393,3,0.8815576442303734,86,3,1,2,10,371.66566768473825,0.900817064161866,0.9411764705882353,0.30434782608695654
0.13468638837578234,0.9842279392906974,7,0.912802655390717,87,4,1,0,19,583.6179991362959,0.9305316442527712,0.9736842105263158,0.26
0.12955162493106984,1.1451715691258455,3,0.884580531228741,95,3,1,2,18,351.48616826303845,0.9248318273483178,0.9534883720930233,0.2931034482758621
0.1811465772305047,1.253054091543678,4,0.7498169439720314,94,1,0,3,10,334.9656741980939,0.9181672205677428,1.0,0.3846153846153846
0.10079361518934772,0.9439220758965557,7,0.6129056589309451,95,1,0,0,13,383.0309074273707,0.9455230006527322,0.8666666666666667,0.4347826086956522
0.159886994764939,1.2457413809696867,5,0.9119036411674902,81,8,0,0,15,487.8599518275266,0.7787109623438183,0.8181818181818182,0.18181818181818177
0.18046383318228693,1.123150844485622,7,0.8022530146545294,83,5,0,4,18,448.0418923198647,0.8567441474397105,0.9,0.5263157894736843
0.1946357022501826,1.0995170824701028,4,0.937485712861924,82,4,1,0,16,373.21208688178365,0.8939741473627567,0.95,0.4328358208955224
0.11832814424080675,1.2334991055446127,2,0.8583457122512422,81,9,1,4,14,239.44937939262823,0.8610274820203097,0.972972972972973,0.4545454545454546
0.1914488721990682,1.0844996376989164,7,0.6491905116638195,90,5,1,2,12,693.703863315274,0.8581255018232113,0.9375,0.4117647058823529
0.14632014221580872,0.9866420506436954,7,0.6142745962905205,97,6,1,0,15,529.6087534750392,0.9321468754254468,0.7428571428571429,0.10344827586206895
0.12945361496872063,1.0585742058994465,7,0.9170387623983962,94,3,1,1,18,742.0864870681394,0.9372735088371085,0.9534883720930233,0.4810126582278481
0.18728012331914548,1.1059086951897852,4,0.6849997261890239,80,3,1,2,18,363.1139547091363,0.8900772551839344,0.8676470588235294,0.4913793103448276
0.13852751842229144,1.057099763652338,4,0.8142323439427428,86,6,0,4,14,296.7269763099097,0.9413627655794711,0.8571428571428571,0.33333333333333337
0.13519357994010725,0.9698170283988649,3,0.868435800070353,93,9,1,0,11,249.89679493764686,0.886389678984181,0.94,0.21666666666666667
0.12307052741599668,1.1008657714861076,5,0.634702169963127,92,3,0,4,18,360.30576601054634,0.9491128305882908,0.9166666666666666,0.2142857142857143
0.12928975024123604,0.8578973877936373,7,0.6299363441274409,82,7,1,4,12,374.0107953548985,0.8704429837042305,0.9682539682539683,0.27380952380952384
0.13694742015324968,1.1979441927387375,5,0.8348920702479375,94,5,0,1,15,461.9125580746517,0.9374489059519264,0.8148148148148148,0.0
0.14528963920385138,0.8247163471677861,3,0.8810195903475808,97,9,1,2,17,219.1588415664525,0.9515123979533997,0.7083333333333334,0.0
0.13078757950856776,0.8259727390301804,6,0.6011507724211983,90,5,0,1,15,233.17446943931307,0.9477078774652916,0.8181818181818182,0.3571428571428571
0.15491440840917886,1.2073603944598035,4,0.8560503253562133,90,1,1,0,19,601.6459969144257,0.9230919285515806,0.9230769230769231,0.5636363636363637
0.11516008845606032,1.0704908928714987,5,0.6427384320544688,95,1,0,3,12,352.16290787461315,0.9700005095822728,0.9166666666666666,0.15384615384615385
0.1797279718273945,1.0292689185871442,4,0.7897201286969415,89,7,0,2,17,183.56591884415116,0.945667144487023,0.875,0.0
0.10090934548331869,1.160321161037074,7,0.8006847418550171,80,5,0,1,10,747.5828814791579,0.9338044831096056,0.8421052631578947,0.4666666666666667
0.19012914707691025,1.2319084187053475,2,0.9211963902643613,84,9,0,1,19,104.43935365586123,0.851030536359251,0.8571428571428571,0.5384615384615384
0.10758728786088202,1.012755580146131,6,0.7340841786934516,99,6,0,0,11,375.9857002719141,0.930199597524905,0.9,0.3076923076923077
0.16152705701262512,1.2056594717251834,4,0.9177147059765762,86,5,1,0,14,541.9758917555664,0.9084041315788591,0.975609756097561,0.19999999999999996
0.19231953126469828,0.9345575580067408,6,0.7846253712698907,85,9,1,2,14,495.26142703764754,0.8438310649433777,0.8260869565217391,0.3870967741935484
0.1808681762901146,1.181224020519791,3,0.73953434083122,96,9,1,3,15,307.68575355994045,0.8105116625767176,0.9107142857142857,0.31081081081081086
0.16638792391576077,0.8406749196564539,4,0.8485744270461067,85,2,0,4,13,186.03161530972346,0.979233472912079,0.7142857142857143,0.0
0.10301226514373274,0.9494950931561994,5,0.6556335382692755,88,1,1,2,18,322.54412949177174,0.9459271768903718,0.9315068493150684,0.37037037037037035
0.12880921924452526,0.9866596834637876,3,0.8580774542615928,82,8,0,2,19,215.87662946193063,0.8447729541779053,0.8571428571428571,0.6470588235294117
0.16636315844931232,1.1790286511728425,4,0.7860482419594683,90,6,0,4,15,193.04640183190497,0.9092392315768195,0.8181818181818182,0.0
0.17206999688955957,1.1855042242191602,5,0.7643221802987826,88,5,1,1,12,450.55961443884473,0.8705102283546808,0.9230769230769231,0.5531914893617021
0.19858396571016906,0.8268960858715511,4,0.7948889542599062,89,8,0,4,14,178.69474120196733,0.9492397832097417,0.8,0.0
0.16492662627683186,1.2395350469678954,6,0.8064666833663791,89,1,1,1,10,1077.9613164333214,0.9374761846464289,0.9285714285714286,0.48
0.1322126796531796,0.9843302401740657,5,0.6367171100748311,99,3,1,1,13,482.2493807116288,0.9255716788405336,0.8823529411764706,0.625
0.10927933067860274,1.235982878785909,5,0.7152520979543731,82,7,1,4,14,596.8672401242023,0.9026445981364608,0.9534883720930233,0.3970588235294118
0.142364717994663,1.2488862049560028,4,0.8233052179219893,86,7,1,3,13,505.06377489959664,0.8643863282623111,0.9545454545454546,0.4473684210526315
0.12933335707222632,0.9202016932314431,2,0.6511632186195891,90,6,1,3,15,185.48748947261305,0.9638528305498567,0.6363636363636364,0.0
0.18986174742382525,1.1054236951021752,3,0.7914172683240693,98,5,1,2,18,253.0956675094185,0.9618501700208689,0.5319148936170213,0.0
0.1359597078236042,1.136765444942933,5,0.7957436940401149,95,6,1,0,16,397.0104546751497,0.9200585799909267,0.9436619718309859,0.21176470588235297
0.157640476809016,0.9434426898547839,6,0.7697864619853163,83,8,1,2,18,609.544431914056,0.9378651237307323,0.3953488372093023,0.0
0.17440247289883506,1.1870946078262543,4,0.8395739308799883,86,9,1,3,15,418.6944807071515,0.8487845904128151,0.9056603773584906,0.1578947368421053
0.10404133283103198,1.1583713507592566,7,0.7658673519379546,87,6,0,4,12,461.0264717870885,0.9100686920969908,0.9090909090909091,0.33333333333333337
0.13224792981200856,1.1999034176768735,5,0.6229708097219483,96,5,0,3,17,435.67630315642896,0.914531674451186,1.0,0.5789473684210527
0.14006522224965873,1.2595726854053624,3,0.9258196771060759,99,2,1,2,16,380.9851028276837,0.9668631094727566,0.975,0.48684210526315785
0.15049686446432634,0.9948974666661832,5,0.7237826071378414,81,7,1,0,18,448.4611741659337,0.8388252718637143,1.0,0.44999999999999996
0.16411583064322255,0.9502728394158849,3,0.735068191644376,89,5,1,4,10,324.9700470263372,0.9110912871923194,0.9666666666666667,0.34090909090909094
0.12690415588059256,0.8330660949394849,4,0.7280536295025363,80,9,1,2,10,225.3706873474569,0.8674708097847621,0.8421052631578947,0.2727272727272727
0.12005305969012937,1.1267673469851531,5,0.9331904536432883,98,9,1,0,19,561.3773533958584,0.8564760627941064,0.9787234042553191,0.4177215189873418
0.19262190601518162,1.2333930843124288,2,0.866676362627482,94,9,0,2,13,162.2879726445278,0.963091811130015,0.875,0.0
0.12785785700690935,1.0149809959201372,4,0.8641414295932495,98,2,0,2,11,276.12925860713966,0.9947438727099335,0.7368421052631579,0.0
0.1181694971148564,1.0934249306404316,2,0.8791745800482338,88,4,1,0,19,188.96152074620628,0.9635858131683529,0.8888888888888888,0.040000000000000036
0.19098080239773385,1.2288809780670933,6,0.7002333802273887,91,7,1,2,18,718.6694645007382,0.9010170987458005,0.8,0.08196721311475408
0.14480915524421067,1.0775785353372864,6,0.8004747554086478,91,2,1,2,16,702.732949439002,0.9853519287775923,0.4883720930232558,0.0
0.13077036340860088,0.9857344901778483,4,0.7066979318390986,82,5,1,3,11,349.763535664327,0.9050599522014153,0.926829268292683,0.28301886792452835
0.13013478831553332,1.1196875023430897,6,0.7876748652551459,85,6,1,4,15,644.3233062640263,0.9023852553433609,0.9655172413793104,0.540983606557377
0.18317936872910093,1.2081560893052998,7,0.7622082779908018,92,6,0,4,10,517.8868548747075,0.9113346460289946,0.875,0.5625
0.19767493574551825,1.2502744821882579,6,0.6409864743422218,95,1,0,3,17,642.7659174350752,0.960478827672531,0.7666666666666667,0.0
0.12476776148292724,1.0046336860399347,6,0.923840651800778,84,9,1,3,10,544.1401950332988,0.8923650216857776,0.9038461538461539,0.3380281690140845
0.15854799713991646,1.117172404388639,4,0.6868086784772278,80,6,1,3,17,374.0477573651011,0.8991803361956378,0.9512195121951219,0.5125
0.1284789947230296,0.9063289062638286,3,0.7579946453754401,83,8,0,2,19,188.80834563006314,0.9540727371672393,0.9090909090909091,0.0
0.17092067302364278,1.001739033531779,2,0.6583847543882738,93,6,0,1,16,168.25376394085018,0.8879424260664621,0.9090909090909091,0.6296296296296297
0.13818437881083268,1.074533214630077,6,0.9214887583602789,81,1,1,2,10,665.7550539615039,0.9626942233471452,0.85,0.1282051282051282
0.10434309067270134,0.8380824410638965,5,0.6113218891420129,85,7,1,2,16,359.03835032428367,0.9518665114983864,0.62,0.0
0.11893283153960033,0.902635445253341,2,0.805721092878332,81,6,0,3,16,98.73288785850767,0.9088319280228603,0.8888888888888888,0.23809523809523814
0.11141282552586061,1.0991362770985798,6,0.7707565060565816,93,9,1,2,16,798.8202734823958,0.8805179006192594,1.0,0.30000000000000004
0.17523503511425012,0.8428896943413684,2,0.8958604318325305,98,7,1,1,18,164.1510866964962,0.8761744206816567,0.9166666666666666,0.5564516129032258
0.1582302744606149,1.2130118448877054,2,0.8990805455468781,97,3,0,3,19,83.85126596833658,0.9352047694406972,0.9,0.47058823529411764
0.15777936883000337,1.1964211848041055,7,0.8751582705275527,95,7,0,3,14,925.506703048492,0.9054346954549295,1.0,0.5
0.1798085543378471,0.8704268653832586,6,0.7976315850375137,83,4,0,2,13,198.57033174044594,0.896411260986771,1.0,0.5
0.1642364907341059,1.2445665552620109,7,0.7424139314241411,84,3,0,1,13,710.826364911227,0.9107950200841549,0.6363636363636364,0.0
0.18203042380624554,1.2305105796548201,4,0.6817307766671241,97,9,0,4,18,352.31840766291634,0.8731195631511465,0.8787878787878788,0.0
0.12520052603667556,0.8210001687358104,6,0.7471244919222795,92,7,0,1,15,163.9373987244602,0.8067869659416067,0.5,0.0
0.15225904175730598,0.9367920267220495,4,0.8421776797409058,80,8,0,4,18,289.32686074609126,0.8583709669333776,0.875,0.5
0.10618145511330085,0.8327362182007432,5,0.7208670541407064,84,7,1,1,16,440.1080041558224,0.9103847505953125,0.9347826086956522,0.6018518518518519
0.12433200209940347,1.0219661220642493,7,0.8004695264422104,94,2,0,4,10,472.47915748603725,0.9913343118804063,1.0,0.0
0.14546930339129982,1.2171585169704915,7,0.8435847459001171,83,9,1,1,17,924.0977689178487,0.9184075750988938,0.6,0.0
0.13756169284488362,1.2025107836877924,7,0.7078310588468858,92,1,1,2,18,916.4939283562027,0.9547751243901395,0.9104477611940298,0.08955223880597019
0.15559650428902277,1.0592166825415794,4,0.8533012702630237,99,1,1,0,10,357.66721694526285,0.9804062590746421,0.8461538461538461,0.0
0.16058705041248636,0.9275567018180807,7,0.603343806323147,80,9,0,3,16,451.59408593077023,0.9544919435767463,0.5,0.0
0.11783920199125324,1.0350906370965882,4,0.791393862727449,86,3,0,3,14,246.22857636480117,0.9364848856995035,1.0,0.47058823529411764
0.12383175664947582,0.9206279286158798,7,0.6139100773282256,91,2,0,3,14,316.763120942388,0.9655830812834754,1.0,0.25
0.16051763243326997,0.8464630833485559,4,0.9464771079851986,86,3,0,0,17,200.7319348857754,0.9204716163526085,0.8048780487804879,0.19512195121951215
0.16035499158519473,0.8833975193432895,3,0.8920616031457334,84,2,0,3,10,194.41834986695358,0.9699767761240943,0.8333333333333334,0.4736842105263158
0.17537782763130877,1.0321522333108173,7,0.88858033999148,84,9,1,0,17,733.0936565361194,0.8780334109185128,0.8363636363636363,0.0980392156862745
0.12381421198072558,1.2235393730637392,5,0.9252464059349957,85,8,1,2,16,627.8505693883974,0.9243625417385953,0.8775510204081632,0.2586206896551724
0.18965945225319403,1.0611134156844064,4,0.6548387644950212,83,1,0,0,16,281.99558818545563,0.9461817245906449,1.0,0.19999999999999996
0.18329293652976994,0.9713771926763108,2,0.7533482707964918,91,1,0,2,16,140.48176685614746,0.9692022181338744,1.0,0.0
0.12682871109992,0.9654976255978227,6,0.9287351188884501,97,5,0,2,13,240.6505983455495,0.924091329868376,0.8571428571428571,0.25
0.18257548311636826,1.1882589452014172,7,0.879513273478566,92,3,0,2,18,594.2253647449306,0.9632242578688748,0.75,0.0
0.10656573554204271,1.0418268752794952,2,0.8325424210106878,82,8,1,2,11,143.19226495446156,0.9269077183028929,0.9402985074626866,0.21250000000000002
0.12745034833434402,0.9263926011439252,6,0.9156268363819542,96,7,1,1,14,408.5095457402454,0.8879681378754671,0.9487179487179487,0.5888888888888889
0.16613157701505915,0.9659966400272965,2,0.8503065300521697,80,9,1,2,13,178.41035826791102,0.8319735353416766,0.9464285714285714,0.24285714285714288
0.15064108309514157,0.9521622852553167,3,0.7884536029096869,81,6,1,4,15,276.5206762050424,0.9471670100692188,0.9090909090909091,0.0
0.11281865479457734,1.256231283872056,5,0.7366091175174854,88,4,0,0,14,389.733568211446,0.9697012049457026,0.7692307692307693,0.16666666666666663
0.19364135690202264,1.2252865286906807,6,0.7911960206581496,83,4,0,3,18,396.0757006305619,0.8996261111198713,0.8888888888888888,0.5294117647058824
0.1303236015619976,1.1645276262317155,4,0.7583113396617338,86,2,1,2,16,450.9999939325933,0.9833386485849238,0.8771929824561403,0.019607843137254943
0.11491298903237163,1.0241566789389291,6,0.91912966869016,83,4,0,1,19,458.42022385679803,0.932018495724006,0.9333333333333333,0.36363636363636365
0.13180572833521353,0.920071415269575,3,0.9405365272154766,97,9,1,3,17,272.26218701917264,0.8908420935907859,0.8727272727272727,0.2615384615384615
0.18621653534025437,0.9407109857311513,6,0.8156260256833882,98,6,0,4,13,269.0813381390721,0.9304183585633828,0.8888888888888888,0.11111111111111116
0.16711903817351806,0.8746124366025086,6,0.8432478384856265,84,3,0,2,19,207.99642980909857,0.9595773689332757,0.9285714285714286,0.1875
0.1509538219620807,1.2293249151059642,3,0.8072885151085464,87,2,0,0,11,196.54864732978,0.9897523703994795,0.6666666666666666,0.0
0.18273409797758908,1.1597749566309992,6,0.9196737300849982,93,1,1,3,13,749.4939016211532,0.9709646266975946,0.6222222222222222,0.0
0.15249510099214766,0.8997555886088654,6,0.757363132082203,81,2,1,0,17,438.8879733982686,0.9649256997733463,0.9642857142857143,0.2987012987012987
0.1724963905562355,1.2586888480614706,5,0.6424048662524559,91,6,1,1,19,631.7587608177832,0.9097676853272826,0.875,0.46739130434782605
0.1303665464094821,0.8486300181049725,7,0.796959425834242,87,1,1,4,18,451.3922609074287,0.976635040058298,0.7307692307692307,0.0
0.1571145593376281,1.1935453978095099,6,0.6057164815811985,97,5,0,2,18,564.4823013323985,0.8599646509836489,1.0,0.5294117647058824
0.16180502713040568,1.0544514449234,5,0.7545262882209227,82,8,1,1,11,402.85841761800026,0.8768307681168389,0.8923076923076924,0.3894736842105263
0.11433093905100233,0.8592539217082001,2,0.9308060874652837,81,7,1,3,16,149.06959255689964,0.974618160925912,0.6666666666666666,0.0
0.1737322115720149,0.9814673794344345,4,0.7571945346612236,97,3,0,4,19,139.95267559444866,0.860513677053488,0.9,0.47058823529411764
0.178661915172399,1.0415253680911896,3,0.7110705653006519,87,3,1,1,16,338.9227713392508,0.9216092423932134,0.8775510204081632,0.3384615384615385
0.11705555056940764,1.225449294390839,2,0.642566395922063,88,3,0,2,18,145.84673592548495,0.9493736714668792,0.8125,0.1333333333333333
0.1960043791512591,0.8576767112038631,6,0.7669360286763582,90,4,1,4,10,473.08765833828664,0.9660766857621289,0.9,0.12903225806451613
0.10966764297382803,1.2497860501898947,5,0.7941486738045023,97,6,1,4,17,526.8919000943886,0.9459969536025651,0.8852459016393442,0.23943661971830987
0.19939912526308495,1.128088405092086,3,0.8334776238794259,87,4,1,0,19,289.4025230833352,0.9616357636021089,0.5,0.0
0.15063704116274604,0.869632021978955,3,0.7201377837726606,91,3,0,3,11,142.78958457872213,0.971769981668628,0.7272727272727273,0.0
0.12020061393332233,1.1187947658452302,6,0.6793229356279502,89,3,0,0,14,451.2392354838297,0.9344202425150162,0.9166666666666666,0.15384615384615385
0.1731125994732525,0.8281904641505944,7,0.8417253428014402,85,5,1,0,15,407.8765361344164,0.8850540005523085,0.9791666666666666,0.2033898305084746
0.12177345034154216,1.033629225136075,7,0.623818875196603,93,2,0,4,14,379.5776415745241,0.9770300276098145,0.8620689655172413,0.1071428571428571
0.10753726103986641,1.2358974068458917,7,0.8264407182778372,99,3,0,1,15,700.6460827131335,0.9586917700825959,0.8888888888888888,0.5
0.16394929589877305,1.1149218004936101,7,0.8246607230656355,83,4,1,4,10,727.4155630550555,0.9330751601113068,0.9636363636363636,0.4301075268817204
0.10297843803962305,0.9971979377394999,7,0.8292654965929772,83,9,1,0,18,521.7473279045881,0.9640838653893684,0.7631578947368421,0.0
0.1716922982516848,1.2515680023509892,3,0.9348212471863976,83,3,0,4,15,206.975317321937,0.9673301158780688,0.7037037037037037,0.0
0.1898599105193158,0.8823489191561216,2,0.7153417357004365,91,9,0,2,19,106.03003274290971,0.9128368782340576,1.0,0.0
0.14807679041837307,0.9904647760200607,4,0.7035607790178606,86,4,1,1,15,423.7711294125759,0.9386756567197018,0.9230769230769231,0.4545454545454546
0.13105613189343565,0.9761583911137768,2,0.7744165665149508,81,7,0,2,13,95.276168497506,0.9151264123510867,1.0,0.5789473684210527
0.1942230360462235,0.9978356417364983,4,0.7611916414268549,94,6,1,0,14,317.0581672202683,0.8615707314601652,0.9777777777777777,0.46341463414634143
0.10381953302728592,1.1183976017718258,6,0.75090763093668,95,9,0,1,10,326.4879555128945,0.9362675426406759,0.8888888888888888,0.5294117647058824
0.1690339045881488,1.159378378104935,5,0.863552394100539,96,7,0,0,19,425.9234645397042,0.9606726558030159,1.0,0.0
0.15870518411938356,0.8252836862363425,5,0.6925848711478708,90,5,0,2,14,182.47053273330215,0.9292404406117778,0.8888888888888888,0.0
0.15114636703920442,1.2209061042775047,6,0.606611650401993,81,4,0,1,14,507.31041596217585,0.9691130718919536,1.0,0.0
0.13777038925401208,1.0790993425409088,2,0.7198610476605236,94,8,0,1,15,106.18915677337314,0.9671888526155467,1.0,0.0
0.18321811721851447,1.1220222247042693,4,0.7864701574099479,99,7,0,4,11,315.7138954366155,0.889253945964393,0.875,0.41666666666666663
0.17652474066699594,1.0820466591285902,3,0.7968700081727376,93,7,0,3,18,205.4208287845484,0.8050570490202881,1.0,0.4666666666666667
0.17358807817783128,1.1004242445419967,6,0.7947292717283808,99,1,0,1,10,270.0274183780243,0.9467051346649238,0.9047619047619048,0.20833333333333337
0.11154512115143096,1.0036292136801597,7,0.8912879399901324,98,8,1,0,15,619.8835049866029,0.9264560145026788,0.9555555555555556,0.12244897959183676
0.12659444676568127,0.829097859403666,2,0.6194568559658131,82,5,1,1,15,138.25286573955498,0.9560657751963452,0.5921052631578947,0.0
0.12920697146760546,0.9376964567871887,2,0.6363787834393613,97,4,1,2,10,171.00322260477574,0.9159941011606761,0.9545454545454546,0.475
0.16497501349948213,1.1293281973066462,6,0.7064757826290645,97,4,0,1,11,561.9891170819436,0.9723113697422937,0.8125,0.0
0.11254859491159275,1.2059952050130343,4,0.7003878519874914,94,2,0,2,19,297.4392801623036,0.9850605884706095,0.9,0.0
0.19903744656514522,1.1459945184912073,6,0.6495980574239963,85,6,1,3,17,751.5696893529398,0.9562599178707409,0.8301886792452831,0.0
0.10751083304485243,0.9318626803183725,7,0.7981085159851151,83,7,0,0,19,351.38882072505163,0.8498827377908705,0.8571428571428571,0.33333333333333337
0.16764217711005552,1.224323907013229,5,0.7448609245501402,90,8,1,3,10,548.268325763951,0.8613908968949036,0.9137931034482759,0.5046728971962617
0.1393632016290432,0.8246809952631957,6,0.7562989428973157,84,9,1,0,15,459.78009798918026,0.853297592168528,0.967741935483871,0.23076923076923073
0.14631632586703097,0.8873822831909882,3,0.9136306242635314,88,2,1,1,11,236.84311465130813,0.971284374180471,0.8787878787878788,0.39583333333333337
0.14013439297609792,1.099313057415166,5,0.6230140344593202,90,6,1,0,19,597.9211990746822,0.9302556610308521,0.9444444444444444,0.1282051282051282
0.10915531632745232,0.8727083154881666,4,0.8953867396796147,94,2,0,4,14,215.25736982907068,0.9718375624360879,0.75,0.09999999999999998
0.1879081710577914,0.9869491559424076,2,0.9410560449401029,86,7,1,4,18,180.98410201241208,0.8226912559892162,0.96,0.3924050632911392
0.14262851522557746,1.2439790235721904,7,0.8460642118698584,94,2,0,1,12,556.5817737084826,0.9833791128358681,0.8571428571428571,0.33333333333333337
0.11343785110627401,1.16186969251196,3,0.8611967783476088,81,1,1,2,17,346.81314427222287,0.9678724112601055,0.7894736842105263,0.021739130434782594
0.14451668438251308,1.0422781024531862,4,0.7327214789676783,91,2,1,4,11,320.93094803538975,0.9909625545925843,0.8108108108108109,0.0
0.11135873384472691,1.1986164837527853,6,0.7823275720059784,81,1,0,3,14,564.4693196146891,0.9699493538122314,0.8125,0.0714285714285714
0.18552113530600065,1.216647530808762,4,0.9079300348694321,92,9,0,0,10,269.67609496508027,0.8452060292031536,0.8571428571428571,0.0
0.17119473063886823,1.2464975286531952,4,0.6057151574028875,99,9,0,3,15,401.2359714787036,0.9110042272151028,0.8076923076923077,0.08695652173913049
0.12297049225933072,1.0057632894358939,7,0.8249372443589359,91,6,1,2,18,531.5486327383267,0.9282721691264161,0.9565217391304348,0.12
0.10469103086512516,0.8764162316993442,5,0.6125207465860988,97,1,0,3,11,202.75882325847687,0.9396132748470352,0.9090909090909091,0.2857142857142857
0.19517736163598087,1.044133186893381,5,0.6207264045601306,86,6,0,2,13,310.2802987728333,0.8665579790756042,0.8,0.19999999999999996
0.16538987906699615,0.8796132941880579,7,0.86529107376938,86,8,0,1,14,277.008009662669,0.8728663853356794,0.8888888888888888,0.5151515151515151
0.16679505186620616,0.9944580497359246,7,0.7029789077849972,82,2,1,4,11,618.0158046946417,0.9778087047991971,0.9487179487179487,0.30188679245283023
0.14806031091846533,1.2488707843103977,3,0.830709677855623,99,7,1,4,10,439.77725978531475,0.967541102598204,0.8571428571428571,0.0
0.19001626201316302,1.189999602793776,7,0.8697798762518505,94,6,0,0,11,643.324398934629,0.9188364904173918,0.8235294117647058,0.06666666666666665
0.16825394042396746,0.856284031223224,6,0.8249200260528117,87,8,0,1,14,275.54007178720684,0.881586726468021,1.0,0.5
0.14676700888767386,1.0291055365698205,2,0.7273417604956822,91,8,1,1,10,163.2196687022915,0.920610623317444,0.8260869565217391,0.35593220338983056
0.19657540259144354,1.196604403243732,2,0.9168682465207194,96,4,1,2,12,200.72810296717543,0.9305538924636069,0.9230769230769231,0.33333333333333337
0.12990758284339002,1.1216403170728335,2,0.6876826978312774,86,7,1,2,13,218.1455231582646,0.8825022464774535,0.9230769230769231,0.5443037974683544
0.17018976694060617,1.1802591664219617,4,0.633683942198973,84,6,1,3,18,494.676943652556,0.9260231438093276,0.925,0.09756097560975607
0.1433626993207073,1.19743010196674,2,0.7762205390256958,81,9,0,4,16,110.5794832646391,0.7789620381332618,1.0,0.36363636363636365
0.1628266945980087,1.1349577074633679,6,0.8153571640247785,83,8,1,2,19,652.5197868718897,0.9443762833077809,0.7631578947368421,0.0
0.10776308439738624,0.9595515283786692,7,0.8305703215526863,82,4,0,2,10,371.38098960615423,0.9441390365466134,0.8695652173913043,0.33333333333333337
0.13392182227900754,1.1852435131201442,3,0.6381624620354286,91,9,1,1,16,256.07047942865245,0.8770855174211476,0.9117647058823529,0.1842105263157895
0.15802439856125297,0.9659749774418421,4,0.7699294315527153,95,6,0,4,18,236.3510131162181,0.8642113767060156,0.9047619047619048,0.3448275862068966
0.13037882857880076,0.9738949841885183,7,0.6144209027059926,82,6,0,1,12,482.2065617366543,0.8905919510322409,1.0,0.6666666666666667
0.1722623880496983,0.8914226445805947,6,0.6655279771436667,83,5,0,1,16,232.85160184324468,0.9115801441532567,0.84,0.125
0.1434891053608202,1.180623313335392,6,0.6445865957622701,93,4,0,2,11,564.6006126172219,0.9496472767262171,0.8461538461538461,0.29032258064516125
0.12325040206764978,0.9924433000379302,5,0.8782212660905435,92,6,0,3,19,321.2554794419115,0.9259677536961924,0.875,0.5882352941176471
0.16031830962689966,1.1008799776579914,4,0.9271539038044971,85,5,1,1,17,413.72230291567956,0.9333012137947708,0.8260869565217391,0.15555555555555556
0.18008151089961155,0.8225817743443286,3,0.6324255260314519,83,2,1,3,12,250.045711708697,0.9660659729750934,0.9230769230769231,0.3207547169811321
0.12217051728341323,1.1451750775630891,6,0.8705575138565489,86,3,0,1,11,498.77143447310954,0.9494950339853996,0.8636363636363636,0.09523809523809523
0.1773816950587784,1.1488897807405887,7,0.6856403136361654,88,2,1,3,11,638.3176388571445,0.9789674492049127,0.64,0.0
0.1139499862022648,0.8381609932980447,4,0.7467632856183757,84,9,0,4,10,233.41143157782602,0.8761253166235169,0.9375,0.4444444444444444
0.1680511500684575,1.1706115162250537,5,0.6070298167900591,89,9,0,4,18,414.70820976301343,0.9376662127746538,0.9,0.0
0.17934890052573196,0.8506030553882775,6,0.811658617202981,96,2,0,1,12,203.04494706975925,0.9818965283954838,0.8888888888888888,0.3846153846153846
0.1806449666067471,1.021615264072718,5,0.9399245755507075,88,2,1,4,14,522.9701477461216,0.9782511279727286,0.8333333333333334,0.11764705882352944
0.1801516431918323,1.2340820383647875,4,0.805390967518237,88,2,0,1,19,314.8922125825035,0.9429574542313423,0.8571428571428571,0.6842105263157895
0.15441434770725648,1.139508262959179,2,0.9135950991852047,90,8,1,2,12,210.8795223228747,0.9115741774372293,0.88,0.2542372881355932
0.17117139252070385,1.2452475808667467,2,0.7419977752800371,80,2,0,4,16,121.85261771042939,0.9676983724437205,1.0,0.5555555555555556
